dataset,strain,group,culture_id,drug,IC50,MIC,biological_unit,unit_type,lineage_id,matching,included_in_comparison,analysis_source,Experiment,Day,Plate,Plate_ID,Well,Row,Column
fig2_paplpc,PL5,PL,5,Cefepime,0.06892190597450333,0.5391920842033283,PL5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,81,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL6,PL,6,Cefepime,0.07560772170520756,0.42867386133566904,PL6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,82,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL7,PL,7,Cefepime,0.05169029720517194,0.22217215902377443,PL7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,82,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL8,PL,8,Cefepime,0.0817858426185684,0.7395184304575645,PL8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,82|83,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL9,PL,9,Cefepime,0.07254308737232475,0.5363703448048661,PL9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,83,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL10,PL,10,Cefepime,0.07953810267906146,0.5624118709033322,PL10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,83|84,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P1,P,1,Levofloxacin,0.03075589757246813,0.06329206379515726,P1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,1|100,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P2,P,2,Levofloxacin,0.03508597696730427,0.10326810869900518,P2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,1|100,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P3,P,3,Levofloxacin,0.031816097289626366,0.08200273790199224,P3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,1|2|101,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P4,P,4,Levofloxacin,0.039580666917931995,0.16315742225621668,P4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,2|101,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P5,P,5,Levofloxacin,0.030620599370258288,0.07603460336329834,P5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,2|3|102,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,6|7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P6,P,6,Levofloxacin,0.026797113765329523,0.08584711635207026,P6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,3|102,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,2|3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P7,P,7,Levofloxacin,0.030205450204539356,0.06560713595887836,P7,culture,7,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,3,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P8,P,8,Levofloxacin,0.057518282313681855,0.2031387008875681,P8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,4,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P9,P,9,Levofloxacin,0.042772903120535104,0.10858083053754158,P9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,4,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P10,P,10,Levofloxacin,0.04118297592291217,0.1759867410623531,P10,culture,10,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,4|5,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL1,PL,1,Levofloxacin,2.616124382296593,16.44365294822226,PL1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,13|14,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL2,PL,2,Levofloxacin,1.3912923905197805,8.394422238771934,PL2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,14,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL3,PL,3,Levofloxacin,1.4701919577491567,8.086322006551958,PL3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,14|15,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL4,PL,4,Levofloxacin,1.199280955434481,5.2234910913909856,PL4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,15,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL5,PL,5,Levofloxacin,0.6948054429478341,49.30108250755711,PL5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,15,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL6,PL,6,Levofloxacin,1.6555029808967152,4.95310645186283,PL6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,16,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL7,PL,7,Levofloxacin,0.8217436486689456,3.823483987954424,PL7,culture,7,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,16,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL8,PL,8,Levofloxacin,1.07546804078312,9.64082134117312,PL8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,16|17,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL9,PL,9,Levofloxacin,1.3193828698380163,6.3599417909307245,PL9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,17,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL10,PL,10,Levofloxacin,1.49665459049535,11.421921608179554,PL10,culture,10,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,17|18,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA1,PLA,1,Levofloxacin,0.5085167922026672,1.3350880908261482,PLA1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,22,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA2,PLA,2,Levofloxacin,1.8099893116523367,2.919029900563792,PLA2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,22|23,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA3,PLA,3,Levofloxacin,0.5603812235177772,0.89805080119194,PLA3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,23,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA4,PLA,4,Levofloxacin,0.43224395312796815,1.0505347550679769,PLA4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,23|24,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA5,PLA,5,Levofloxacin,0.34777724177829766,0.5801283715553921,PLA5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,24,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA6,PLA,6,Levofloxacin,0.4918965994375096,0.6776378934728164,PLA6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,24,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA7,PLA,7,Levofloxacin,0.4903128445826583,1.018744431817739,PLA7,culture,7,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,25,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA8,PLA,8,Levofloxacin,0.44465107094636536,0.767468999533398,PLA8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,25,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA9,PLA,9,Levofloxacin,0.5974117861744147,0.8436757708198891,PLA9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,25|26,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLA10,PLA,10,Levofloxacin,0.4639776843492993,0.5151388510965491,PLA10,culture,10,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,26,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC1,PLAC,1,Levofloxacin,0.4164776435104561,0.8843653297848532,PLAC1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,26|27,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC2,PLAC,2,Levofloxacin,1.8122449352658527,11.7008071201441,PLAC2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,27,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC3,PLAC,3,Levofloxacin,1.749480449865976,8.642293784410061,PLAC3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,27,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC4,PLAC,4,Levofloxacin,0.42892511199210903,1.0757535944585916,PLAC4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,28,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC5,PLAC,5,Levofloxacin,0.4490578720038919,0.8712222188868809,PLAC5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,28,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC6,PLAC,6,Levofloxacin,0.7237702647526332,2.7955135851126696,PLAC6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,28|29,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC8,PLAC,8,Levofloxacin,0.6372330693179924,8.947683046574166,PLAC8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,29|30,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PLAC9,PLAC,9,Levofloxacin,0.6718239789683471,2.5918201332453594,PLAC9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,30,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P1,P,1,Amikacin,2.787036757387843,81.26520359691659,P1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,34|114,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P2,P,2,Amikacin,3.223472622720201,34.40183238139791,P2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,34|114,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P3,P,3,Amikacin,3.531480499059938,28.66918509176829,P3,culture,3,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,34|35|115,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P4,P,4,Amikacin,2.9855803093276463,41.08543898857884,P4,culture,4,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,35|115,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P5,P,5,Amikacin,2.793775192217125,32.33970561545491,P5,culture,5,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,35|36|116,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,6|7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P6,P,6,Amikacin,1.8671780258019623,26.28682926586932,P6,culture,6,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1|2,,,36|116,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,2|3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P7,P,7,Amikacin,2.3428260777137524,26.66288314867671,P7,culture,7,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,36,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P8,P,8,Amikacin,3.1204141050789835,45.63122815387165,P8,culture,8,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,37,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P9,P,9,Amikacin,4.78367664930266,98.61428507992309,P9,culture,9,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,37,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,P10,P,10,Amikacin,3.2845679945527646,55.84735668287935,P10,culture,10,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,37|38,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL1,PL,1,Amikacin,2.2771916279156525,10.092173794926465,PL1,culture,1,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,46|47,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig3_plac,PL2,PL,2,Amikacin,5.801776731063872,19.77662666052216,PL2,culture,2,confirmed 17 August 2026,True,cache/fig3_plac__df_analysis.pkl,1,,,47,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
